AIGroupID	AIBehID	AIBehaviorName	ParamString	CheckFSMLock	TickInv	SceneEvent
1004	5	AIDoComboSkill	SkillID1:60018,WaitTime1:0,SkillID2:60024,WaitTime2:500,SkillID3:60020,WaitTime3:1500,SkillID4:0,WaitTime4:4000	1	300	0
1004	6	AIDoRandomSkill	SkillID1:60022,Weight1:1,SkillID2:60023,Weight2:1	1	300	0
1004	7	AIDoComboSkill	SkillID1:60018,WaitTime1:0,SkillID2:60017,WaitTime2:500,SkillID3:0,WaitTime3:1633	1	300	0
1004	8	AIDoSkillByID	SkillID:60015	1	300	0
1004	9	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
80	0	AIDoComboSkill	SkillID1:60120,WaitTime1:0,SkillID2:60111,WaitTime2:900,SkillID3:60121,WaitTime3:10000,SkillID4:0,WaitTime4:1300	1	300	1
204	0	AIDoChase	0	1	300	0
204	1	AIDoSkillByID	SkillID:60013	1	300	0
204	2	AIDoComboSkill	SkillID1:60011,WaitTime1:0,SkillID2:60012,WaitTime2:1100,SkillID3:60014,WaitTime3:2800,SkillID4:0,WaitTime4:2300	1	300	0
204	3	AIDoSkillByID	SkillID:60010	1	300	0
204	4	AICircuity	waitTime:500,minDis:2,maxDis:4	1	300	0
204	5	AIGoHome	BuffID:49997,fSpeed:5	1	300	0
204	6	AIDoPatrol	Range:5,fSpeed:3	1	300	0
105	0	AIDoComboSkill	SkillID1:60018,WaitTime1:0,SkillID2:60024,WaitTime2:500,SkillID3:60016,WaitTime3:2000,SkillID4:0,WaitTime4:1500	1	300	1
105	1	AIDoChase	0	1	300	0
105	2	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
105	3	AIDoSkillByID	SkillID:60015	1	300	0
105	4	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
205	0	AIDoChase	ChaseStopTime:1000	1	300	0
205	1	AIDoSkillByID	SkillID:60119	1	300	0
205	2	AIDoSkillByID	SkillID:60115	1	300	0
205	3	AIRunAway	waitTime:1000	1	300	0
206	0	AIDoChase	ChaseStopTime:1000	1	300	0
206	1	AIDoSkillByID	SkillID:60119	1	300	0
206	2	AIDoSkillByID	SkillID:60115	1	300	0
206	3	AIRunAway	waitTime:1000	1	300	0
1010	0	AIDoChase	ChaseStopTime:1000	1	300	0
1010	1	AIDoSkillByID	SkillID:60119	1	300	0
1010	2	AIDoSkillByID	SkillID:60115	1	300	0
1010	3	AIRunAway	waitTime:1000	1	300	0
1011	0	AIDoComboSkill	SkillID1:60018,WaitTime1:0,SkillID2:60019,WaitTime2:500,SkillID3:60021,WaitTime3:1500,SkillID4:0,WaitTime4:4000	1	100	0
1011	1	AIDoComboSkill	SkillID1:60018,WaitTime1:0,SkillID2:60019,WaitTime2:500,SkillID3:60021,WaitTime3:1500,SkillID4:0,WaitTime4:4000	1	300	0
1011	2	AICircuity	waitTime:500,minDis:5,maxDis:7	1	300	0
1011	3	AIDoSkillByID	SkillID:60016	1	300	0
1011	4	AIDoChase	0	1	300	0
1011	5	AIDoComboSkill	SkillID1:60018,WaitTime1:0,SkillID2:60024,WaitTime2:500,SkillID3:60020,WaitTime3:1500,SkillID4:0,WaitTime4:4000	1	300	0
1011	6	AIDoRandomSkill	SkillID1:60022,Weight1:1,SkillID2:60023,Weight2:1	1	300	0
1011	7	AIDoComboSkill	SkillID1:60018,WaitTime1:0,SkillID2:60017,WaitTime2:500,SkillID3:0,WaitTime3:1633	1	300	0
1011	8	AIDoSkillByID	SkillID:60015	1	300	0
1011	9	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
1012	0	AIDoSkillByID	SkillID:60150	1	300	0
2006	0	AIRemoveBuff	BuffID:300,IsSelf:(1)	0	300	1
2006	1	AIDoComboSkill	SkillID1:60043,WaitTime1:0,SkillID2:60018,WaitTime2:2000,SkillID3:60024,WaitTime3:500,SkillID4:60016,WaitTime4:2000,SkillID5:0,WaitTime5:1500	0	300	1
2006	2	AIDoComboSkill	SkillID1:60018,WaitTime1:0,SkillID2:60024,WaitTime2:500,SkillID3:60016,WaitTime3:2000,SkillID4:0,WaitTime4:1500	0	300	1
2006	3	AIDoSkillByID	SkillID:60021	0	300	0
2006	4	AIDoComboSkill	SkillID1:60049,WaitTime1:0,SkillID2:60050,WaitTime2:350,SkillID3:60051,WaitTime3:4200,SkillID4:0,WaitTime4:400	0	300	1
2006	5	AIGoHome	BuffID:49997,fSpeed:8	1	100	0
2006	6	AIDoChase	0	1	300	0
2006	7	AIDoComboSkill	SkillID1:60018,WaitTime1:0,TurnToTarget1:1,SkillID2:60024,WaitTime2:500,SkillID3:60046,WaitTime3:2000,SkillID4:0,WaitTime4:2000	1	300	0
2006	8	AIDoComboSkill	SkillID1:60018,WaitTime1:0,TurnToTarget1:1,SkillID2:60024,WaitTime2:500,SkillID3:60047,WaitTime3:2000,SkillID4:0,WaitTime4:2000	1	300	0
2006	9	AIDoRandomSkill	SkillID1:60022,Weight1:1,TurnToTarget1:1,SkillID2:60023,Weight2:1,TurnToTarget2:1	1	300	0
2006	10	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
2005	0	AIDoSkillByID	SkillID:0	1	100	1
2005	1	AIDoSkillByID	SkillID:0	1	100	1
2005	2	AIDoSkillByID	SkillID:0	1	100	1
2005	3	AIDoComboSkill	SkillID1:60031,WaitTime1:0,SkillID2:60032,WaitTime2:700,SkillID3:60102,WaitTime3:2000,SkillID4:0,WaitTime4:3000	1	300	1
2005	4	AITurnTo	ContentID:1,PointID:13	1	300	1
2005	5	AISkillToPoint	SkillID:60027,ContentID:1,PointID:13,FrontDistance:0	1	300	0
2005	6	AITurnTo	ContentID:1,PointID:13	1	300	1
2005	7	AISkillToPoint	SkillID:60027,ContentID:1,PointID:13,FrontDistance:0	1	300	0
2005	8	AITurnTo	ContentID:1,PointID:13	1	300	1
2005	9	AISkillToPoint	SkillID:60027,ContentID:1,PointID:13,FrontDistance:0	1	300	0
2005	10	AITurnTo	ContentID:1,PointID:13	1	300	1
2005	11	AISkillToPoint	SkillID:60027,ContentID:1,PointID:13,FrontDistance:0	1	300	0
2005	12	AITurnTo	ContentID:1,PointID:13	1	300	1
2005	13	AISkillToPoint	SkillID:60027,ContentID:1,PointID:13,FrontDistance:0	1	300	0
2005	14	AITurnTo	ContentID:1,PointID:13	1	300	1
2005	15	AISkillToPoint	SkillID:60027,ContentID:1,PointID:13,FrontDistance:0	1	300	0
2005	16	AITurnTo	ContentID:1,PointID:13	1	300	1
2005	17	AISkillToPoint	SkillID:60027,ContentID:1,PointID:13,FrontDistance:0	1	300	0
2005	18	AITurnTo	ContentID:1,PointID:13	1	300	1
2005	19	AISkillToPoint	SkillID:60027,ContentID:1,PointID:13,FrontDistance:0	1	300	0
2005	20	AITurnTo	ContentID:1,PointID:0	1	300	0
2005	21	AISkillToPoint	SkillID:60028,ContentID:1,PointID:0	1	300	1
2005	22	AITurnTo	ContentID:1,PointID:1	1	300	0
2005	23	AISkillToPoint	SkillID:60028,ContentID:1,PointID:1	1	300	1
2005	24	AITurnTo	ContentID:1,PointID:2	1	300	0
2005	25	AISkillToPoint	SkillID:60028,ContentID:1,PointID:2	1	300	1
2005	26	AITurnTo	ContentID:1,PointID:3	1	300	0
2005	27	AISkillToPoint	SkillID:60028,ContentID:1,PointID:3	1	300	1
2005	28	AITurnTo	ContentID:1,PointID:4	1	300	0
2005	29	AISkillToPoint	SkillID:60028,ContentID:1,PointID:4	1	300	1
2005	30	AITurnTo	ContentID:1,PointID:5	1	300	0
2005	31	AISkillToPoint	SkillID:60028,ContentID:1,PointID:5	1	300	1
2005	32	AITurnTo	ContentID:1,PointID:6	1	300	0
2005	33	AISkillToPoint	SkillID:60028,ContentID:1,PointID:6	1	300	1
2005	34	AITurnTo	ContentID:1,PointID:7	1	300	0
2005	35	AISkillToPoint	SkillID:60028,ContentID:1,PointID:7	1	300	1
2005	36	AIDoComboSkill	SkillID1:60031,WaitTime1:0,TurnToTarget1:1,SkillID2:60038,WaitTime2:700,SkillID3:60030,WaitTime3:4000,SkillID4:0,WaitTime4:3000	1	300	1
2005	37	AIDoComboSkill	SkillID1:60053,WaitTime1:0,TurnToTarget1:1,SkillID2:60054,WaitTime2:1080,SkillID3:0,WaitTime3:1700	1	300	0
2005	38	AIDoChase	ChaseStopTime:5000	1	300	0
2005	39	AIDoRandomSkill	SkillID1:60034,Weight1:1,TurnToTarget1:1,SkillID2:60035,Weight2:1,TurnToTarget2:1	1	300	0
2005	40	AIDoSkillByID	SkillID:60057	1	300	0
2005	41	AIDoSkillByID	SkillID:60025	1	300	0
2005	42	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
2007	0	AIDoComboSkill	SkillID1:60018,WaitTime1:0,TurnToTarget1:1,SkillID2:60024,WaitTime2:500,SkillID3:60047,WaitTime3:2000	1	300	0
2007	1	AIDoRandomSkill	SkillID1:60022,Weight1:1,TurnToTarget1:1,SkillID2:60023,Weight2:1,TurnToTarget2:1	1	300	0
2007	2	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1	1	300	0
2008	0	AIDoComboSkill	SkillID1:60064,WaitTime1:0,TurnToTarget1:1,SkillID2:60063,WaitTime2:900,SkillID3:60062,WaitTime3:833	0	100	1
2008	1	AIDoComboSkill	SkillID1:60018,WaitTime1:0,TurnToTarget1:1,SkillID2:60024,WaitTime2:500,SkillID3:60046,WaitTime3:2000,SkillID4:0,WaitTime4:2000	0	300	1
2008	2	AIDoComboSkill	SkillID1:60018,WaitTime1:0,TurnToTarget1:1,SkillID2:60024,WaitTime2:500,SkillID3:60046,WaitTime3:2000,SkillID4:0,WaitTime4:2000	0	300	0
2008	3	AIDoComboSkill	SkillID1:60018,WaitTime1:0,TurnToTarget1:1,SkillID2:60024,WaitTime2:500,SkillID3:60046,WaitTime3:2000,SkillID4:0,WaitTime4:2000	0	300	0
2008	4	AIDoComboSkill	SkillID1:60018,WaitTime1:0,TurnToTarget1:1,SkillID2:60024,WaitTime2:500,SkillID3:60047,WaitTime3:2000,SkillID4:0,WaitTime4:2000	0	300	1
2008	5	AIDoComboSkill	SkillID1:60049,WaitTime1:0,SkillID2:60050,WaitTime2:350,SkillID3:60051,WaitTime3:4200,SkillID4:0,WaitTime4:400	0	300	1
2008	6	AIDoChase	0	0	300	0
2008	7	AICircuity	waitTime:0,minDis:5,maxDis:6	1	300	0
2008	8	AITurnTo	PointID:-1	1	300	0
2008	9	AIDoRandomSkill	SkillID1:60022,Weight1:1,TurnToTarget1:1,SkillID2:60023,Weight2:1,TurnToTarget2:1	0	300	0
2008	10	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	0	300	0
2009	0	AIDoComboSkill	SkillID1:60018,WaitTime1:0,TurnToTarget1:1,SkillID2:60024,WaitTime2:500,SkillID3:60046,WaitTime3:2000,SkillID4:0,WaitTime4:2000	0	300	0
2009	1	AIDoChase	0	0	300	0
2009	2	AIDoRandomSkill	SkillID1:60022,Weight1:1,TurnToTarget1:1,SkillID2:60023,Weight2:1,TurnToTarget2:1	0	300	0
2009	3	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	0	300	0
2010	0	AIDoComboSkill	SkillID1:60018,WaitTime1:0,TurnToTarget1:1,SkillID2:60024,WaitTime2:500,SkillID3:60046,WaitTime3:2000,SkillID4:0,WaitTime4:2000	0	300	1
2010	1	AIDoComboSkill	SkillID1:60018,WaitTime1:0,TurnToTarget1:1,SkillID2:60024,WaitTime2:500,SkillID3:60046,WaitTime3:2000,SkillID4:0,WaitTime4:2000	0	300	1
2010	2	AIDoComboSkill	SkillID1:60049,WaitTime1:0,SkillID2:60050,WaitTime2:350,SkillID3:60051,WaitTime3:4200,SkillID4:0,WaitTime4:400	0	300	1
2010	3	AIDoChase	0	0	300	0
2010	4	AICircuity	waitTime:0,minDis:5,maxDis:7	1	300	0
2010	5	AIDoRandomSkill	SkillID1:60022,Weight1:1,TurnToTarget1:1,SkillID2:60023,Weight2:1,TurnToTarget2:1	0	300	0
2010	6	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	0	300	0
2012	0	AIDoChase	0	0	300	0
2012	1	AIDoSkillByID	SkillID:60061	0	300	0
2013	0	AIDoChase	0	0	300	0
2013	1	AIDoSkillByID	SkillID:60022	0	300	0
2013	2	AIDoSkillByID	SkillID:60015	0	300	0
2105	0	AIDoSkillByID	SkillID:0	1	100	1
2105	1	AIDoSkillByID	SkillID:0	1	100	1
2105	2	AIDoSkillByID	SkillID:0	1	100	1
2105	3	AIDoComboSkill	SkillID1:60031,WaitTime1:0,SkillID2:60032,WaitTime2:700,SkillID3:60102,WaitTime3:2000,SkillID4:0,WaitTime4:3000	1	300	1
2105	4	AIDoComboSkill	SkillID1:60031,WaitTime1:0,TurnToTarget1:1,SkillID2:60038,WaitTime2:700,SkillID3:60030,WaitTime3:4000,SkillID4:0,WaitTime4:3000	1	300	1
2105	6	AIDoChase	ChaseStopTime:5000	1	300	0
2105	7	AIDoRandomSkill	SkillID1:60034,Weight1:1,TurnToTarget1:1,SkillID2:60035,Weight2:1,TurnToTarget2:1	1	300	0
2105	8	AIDoSkillByID	SkillID:60057	1	300	0
2105	9	AIDoSkillByID	SkillID:60025	1	300	0
2105	10	AICircuity	waitTime:500,minDis:6,maxDis:8	1	300	0
3001	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3001	1	AIRunAway	waitTime:3000	1	300	0
3001	2	AIDoChase	0	1	300	0
3001	3	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70103,WaitTime2:350,TurnToTarget2:1	1	300	0
3001	4	AIDoSkillByID	SkillID:70109	1	300	0
3001	5	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3001	6	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3002	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3002	1	AIDoChase	0	1	300	0
3002	2	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70103,WaitTime2:350,TurnToTarget2:1	1	300	0
3002	3	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3002	4	AIDoSkillByID	SkillID:70109	1	300	0
3002	5	AIDoSkillByID	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3002	6	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3003	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3003	1	AIDoChase	0	1	300	0
3003	2	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70103,WaitTime2:350,TurnToTarget2:1	1	300	0
3003	3	AIDoSkillByID	SkillID:70109	1	300	0
3003	4	AIDoSkillByID	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3003	5	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3004	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3004	1	AIDoChase	0	1	300	0
3004	2	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70103,WaitTime2:350,TurnToTarget2:1	1	300	0
3004	3	AIDoSkillByID	SkillID:70109	1	300	0
3004	4	AIDoSkillByID	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3004	5	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3005	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3005	1	AIRunAway	waitTime:3000	1	300	0
3005	2	AIAddBuff	BuffID:70115,BuffLev:1,IsSelf:(1)	0	300	0
3005	3	AIDoChase	0	1	300	0
3005	4	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70103,WaitTime2:350,TurnToTarget2:1	1	300	0
3005	5	AIDoSkillByID	SkillID:70109	1	300	0
3005	6	AIDoSkillByID	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3005	7	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3101	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3101	1	AIDoSkillByID	SkillID:70110	1	300	0
3101	2	AIRunAway	waitTime:3000	1	300	0
3101	1	AIDoSkillByID	SkillID:70110	1	300	0
3101	3	AIDoChase	0	1	300	0
3101	4	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70100,WaitTime2:350,TurnToTarget2:1	1	300	0
3101	5	AIDoSkillByID	SkillID:70109	1	300	0
3103	3	AIDoSkillByID	SkillID:70111	1	300	0
3101	6	AIDoSkillByID	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3101	7	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3102	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3102	1	AIDoSkillByID	SkillID:70110	1	300	0
3102	2	AIDoChase	0	1	300	0
3102	3	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70100,WaitTime2:350,TurnToTarget2:1	1	300	0
3102	4	AIDoSkillByID	SkillID:70111	1	300	0
3102	5	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3102	6	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3103	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3103	1	AIDoChase	0	1	300	0
3103	2	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70100,WaitTime2:350,TurnToTarget2:1	1	300	0
3103	3	AIDoSkillByID	SkillID:70111	1	300	0
3103	4	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3103	5	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3104	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3104	1	AIDoChase	0	1	300	0
3104	2	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70100,WaitTime2:350,TurnToTarget2:1	1	300	0
3104	3	AIDoSkillByID	SkillID:70111	1	300	0
3104	4	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3104	5	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3105	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3105	1	AIDoSkillByID	SkillID:70109	1	300	0
3105	2	AIAddBuff	BuffID:70115,BuffLev:1,IsSelf:(1)	0	300	0
3105	3	AIDoSkillByID	SkillID:70110	1	300	0
3105	4	AIDoChase	0	1	300	0
3105	5	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70100,WaitTime2:350,TurnToTarget2:1	1	300	0
3105	6	AIDoSkillByID	SkillID:70111	1	300	0
3105	7	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3105	8	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3201	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3201	1	AIRunAway	waitTime:3000	1	300	0
3201	2	AIDoChase	0	1	300	0
3201	3	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70101,WaitTime2:350,TurnToTarget2:1	1	300	0
3201	4	AIDoSkillByID	SkillID:70113	1	300	0
3201	5	AIDoSkillByID	SkillID:70112	1	300	0
3201	6	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3201	7	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3202	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3202	1	AIDoChase	0	1	300	0
3202	2	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70101,WaitTime2:350,TurnToTarget2:1	1	300	0
3202	3	AIDoSkillByID	SkillID:70113	1	300	0
3202	4	AIDoSkillByID	SkillID:70112	1	300	0
3202	5	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3202	6	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3203	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3203	1	AIRunAway	waitTime:3000	1	300	0
3203	2	AIDoChase	0	1	300	0
3203	3	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70101,WaitTime2:350,TurnToTarget2:1	1	300	0
3203	4	AIDoSkillByID	SkillID:70113	1	300	0
3203	5	AIDoSkillByID	SkillID:70112	1	300	0
3203	6	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3203	7	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3204	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3204	1	AIRunAway	waitTime:3000	1	300	0
3204	2	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70101,WaitTime2:350,TurnToTarget2:1	1	300	0
3204	3	AIDoSkillByID	SkillID:70113	1	300	0
3204	4	AIDoSkillByID	SkillID:70112	1	300	0
3204	5	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3204	6	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3205	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3205	1	AIRunAway	waitTime:3000	1	300	0
3205	2	AIAddBuff	BuffID:70115,BuffLev:1,IsSelf:(1)	0	300	0
3205	3	AIDoChase	0	1	300	0
3205	4	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70101,WaitTime2:350,TurnToTarget2:1	1	300	0
3205	5	AIDoSkillByID	SkillID:70113	1	300	0
3205	6	AIDoSkillByID	SkillID:70112	1	300	0
3205	7	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3205	8	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3301	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3301	1	AIRunAway	waitTime:3000	1	300	0
3301	2	AIRunAway	waitTime:3000	1	300	0
3301	3	AIDoChase	0	1	300	0
3301	4	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70106,WaitTime2:350,TurnToTarget2:1	1	300	0
3301	5	AIDoSkillByID	SkillID:70114	1	300	0
3301	6	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3301	7	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3302	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3302	1	AIDoChase	0	1	300	0
3302	2	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70106,WaitTime2:350,TurnToTarget2:1	1	300	0
3302	3	AIDoSkillByID	SkillID:70114	1	300	0
3302	4	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3302	5	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3303	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3303	1	AIDoChase	0	1	300	0
3303	2	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70106,WaitTime2:350,TurnToTarget2:1	1	300	0
3303	3	AIDoSkillByID	SkillID:70114	1	300	0
3303	4	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3303	5	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3304	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3304	1	AIDoChase	0	1	300	0
3304	2	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70106,WaitTime2:350,TurnToTarget2:1	1	300	0
3304	3	AIDoSkillByID	SkillID:70114	1	300	0
3304	4	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3304	5	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3305	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3305	1	AIRunAway	waitTime:3000	1	300	0
3305	2	AIAddBuff	BuffID:70115,BuffLev:1,IsSelf:(1)	0	300	0
3305	3	AIDoChase	0	1	300	0
3305	4	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70106,WaitTime2:350,TurnToTarget2:1	1	300	0
3305	5	AIDoSkillByID	SkillID:70114	1	300	0
3305	6	AIDoComboSkill	SkillID1:60015,WaitTime1:0,TurnToTarget1:1,SkillID2:60039,WaitTime2:1800,TurnToTarget2:1,SkillID3:0,WaitTime3:1800	1	300	0
3305	7	AICircuity	waitTime:500,minDis:3,maxDis:5	1	300	0
3401	0	AIGoHome	BuffID:49997,fSpeed:8	1	300	0
3401	1	AIRunAway	waitTime:3000	1	300	0
3401	2	AIDoChase	0	1	300	0
3401	3	AIDoComboSkill	SkillID1:60045,WaitTime1:0,TurnToTarget1:1,SkillID2:70101,WaitTime2:350,TurnToTarget2:1	1	300	0
3401	4	AIDoSkillByID	SkillID:70115	1	300	0
3401	5	AIDoSkillByID	SkillID:70116	1	300	0
